xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,3.0,6.0,0.9627701640129089
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,6.0,9.0,0.5200452208518982
844264,ZONOALBI_844264_QA.wav,Field Sparrow,Spizella pusilla,6.0,9.0,0.3368282616138458
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,24.0,27.0,0.9906921982765198
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,33.0,36.0,0.9284414649009705
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,36.0,39.0,0.77777498960495
844264,ZONOALBI_844264_QA.wav,Field Sparrow,Spizella pusilla,36.0,39.0,0.4432552754878998
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,51.0,54.0,0.14749127626419067
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,54.0,57.0,0.9413052201271057
844264,ZONOALBI_844264_QA.wav,Field Sparrow,Spizella pusilla,54.0,57.0,0.4844803214073181
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,63.0,66.0,0.9548245072364807
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,69.0,72.0,0.5857782959938049
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,72.0,75.0,0.7177050709724426
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,78.0,81.0,0.599128782749176
844264,ZONOALBI_844264_QA.wav,White-throated Sparrow,Zonotrichia albicollis,87.0,90.0,0.9872841835021973
