xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,3.0,6.0,0.8669302463531494
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,15.0,18.0,0.7999101281166077
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,27.0,30.0,0.8812423944473267
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,36.0,39.0,0.599439263343811
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,39.0,42.0,0.6485978364944458
1107072,MELOMELO_1107072_QA.wav,Common Yellowthroat,Geothlypis trichas,45.0,48.0,0.11437007784843445
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,51.0,54.0,0.38004422187805176
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,63.0,66.0,0.1047719419002533
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,66.0,69.0,0.31492847204208374
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,75.0,78.0,0.4986269176006317
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,78.0,81.0,0.3089066743850708
1107072,MELOMELO_1107072_QA.wav,Purple Martin,Progne subis,81.0,84.0,0.15187472105026245
1107072,MELOMELO_1107072_QA.wav,Song Sparrow,Melospiza melodia,90.0,93.0,0.735566258430481
