xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,0.0,3.0,0.902296781539917
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,3.0,6.0,0.9851195216178894
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,6.0,9.0,0.997505247592926
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,9.0,12.0,0.9819040894508362
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,12.0,15.0,0.9927898049354553
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,15.0,18.0,0.992039680480957
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,18.0,21.0,0.9288787245750427
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,21.0,24.0,0.9954441785812378
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,24.0,27.0,0.9849112033843994
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,27.0,30.0,0.9956129789352417
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,30.0,33.0,0.9970434308052063
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,33.0,36.0,0.4451100528240204
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,36.0,39.0,0.9105320572853088
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,39.0,42.0,0.8223037123680115
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,42.0,45.0,0.9926605224609375
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,45.0,48.0,0.9564902782440186
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,48.0,51.0,0.976702094078064
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,51.0,54.0,0.8541039824485779
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,54.0,57.0,0.8933103084564209
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,57.0,60.0,0.9365809559822083
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,60.0,63.0,0.8190967440605164
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,63.0,66.0,0.7759721279144287
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,69.0,72.0,0.9710908532142639
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,72.0,75.0,0.9571655988693237
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,75.0,78.0,0.9697725176811218
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,78.0,81.0,0.9509861469268799
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,81.0,84.0,0.9901888966560364
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,84.0,87.0,0.9702409505844116
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,87.0,90.0,0.9763354659080505
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,90.0,93.0,0.7002476453781128
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,93.0,96.0,0.9566920399665833
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,96.0,99.0,0.9689735174179077
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,99.0,102.0,0.8909999132156372
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,102.0,105.0,0.7589771151542664
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,105.0,108.0,0.9722633957862854
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,108.0,111.0,0.9358628988265991
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,111.0,114.0,0.960781455039978
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,114.0,117.0,0.9792216420173645
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,117.0,120.0,0.9771547913551331
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,120.0,123.0,0.9744151830673218
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,123.0,126.0,0.9920144081115723
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,126.0,129.0,0.9592016935348511
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,129.0,132.0,0.547909677028656
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,132.0,135.0,0.9790169596672058
1038505,CYANCRIS_1038505_QA.wav,Eastern Wood-Pewee,Contopus virens,135.0,138.0,0.11177778244018555
1038505,CYANCRIS_1038505_QA.wav,Blue Jay,Cyanocitta cristata,138.0,141.0,0.9734174609184265
1038505,CYANCRIS_1038505_QA.wav,White-breasted Nuthatch,Sitta carolinensis,141.0,144.0,0.8142394423484802
1038505,CYANCRIS_1038505_QA.wav,Eastern Wood-Pewee,Contopus virens,141.0,144.0,0.1449364423751831
