xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,0.0,3.0,0.9814779758453369
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,3.0,6.0,0.7904710173606873
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,6.0,9.0,0.9805116057395935
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,9.0,12.0,0.9658223986625671
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,12.0,15.0,0.8905658721923828
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,15.0,18.0,0.7905003428459167
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,18.0,21.0,0.9920300245285034
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,21.0,24.0,0.9871101379394531
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,27.0,30.0,0.9072583913803101
1059662,CYANCRIS_1059662_QA.wav,Red-tailed Hawk,Buteo jamaicensis,27.0,30.0,0.13808147609233856
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,30.0,33.0,0.8119572401046753
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,39.0,42.0,0.929671585559845
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,42.0,45.0,0.9750446081161499
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,48.0,51.0,0.9018679261207581
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,51.0,54.0,0.9768458604812622
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,54.0,57.0,0.6674448847770691
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,63.0,66.0,0.4530350863933563
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,66.0,69.0,0.9565292000770569
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,69.0,72.0,0.9836417436599731
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,75.0,78.0,0.7119408249855042
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,81.0,84.0,0.6374571919441223
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,87.0,90.0,0.7422928214073181
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,90.0,93.0,0.9637107849121094
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,93.0,96.0,0.5288901925086975
1059662,CYANCRIS_1059662_QA.wav,Blue Jay,Cyanocitta cristata,96.0,99.0,0.9735843539237976
