xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,3.0,6.0,0.10728329420089722
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,18.0,21.0,0.2771616280078888
1078261,POECATRI_1078261_QA.wav,Red-winged Blackbird,Agelaius phoeniceus,27.0,30.0,0.20074006915092468
1078261,POECATRI_1078261_QA.wav,Common Grackle,Quiscalus quiscula,27.0,30.0,0.14737215638160706
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,33.0,36.0,0.11640328168869019
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,39.0,42.0,0.1564348340034485
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,54.0,57.0,0.5400748252868652
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,57.0,60.0,0.7398727536201477
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,60.0,63.0,0.4510148763656616
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,66.0,69.0,0.5910520553588867
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,69.0,72.0,0.6300554871559143
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,75.0,78.0,0.4202364981174469
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,81.0,84.0,0.5625132322311401
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,84.0,87.0,0.5280325412750244
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,87.0,90.0,0.6076400279998779
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,90.0,93.0,0.7885814905166626
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,93.0,96.0,0.7009354829788208
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,96.0,99.0,0.7282947301864624
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,102.0,105.0,0.6780306100845337
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,105.0,108.0,0.16632390022277832
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,108.0,111.0,0.46146485209465027
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,111.0,114.0,0.13038651645183563
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,114.0,117.0,0.16173063218593597
1078261,POECATRI_1078261_QA.wav,Black-capped Chickadee,Poecile atricapillus,117.0,120.0,0.5705141425132751
