xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1007629,CORVBRACH_1007629_QA.wav,Eastern Wood-Pewee,Contopus virens,3.0,6.0,0.986997127532959
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,6.0,9.0,0.5302996039390564
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,9.0,12.0,0.20510505139827728
1007629,CORVBRACH_1007629_QA.wav,Eastern Wood-Pewee,Contopus virens,12.0,15.0,0.9480272531509399
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,12.0,15.0,0.7536275386810303
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,15.0,18.0,0.13958431780338287
1007629,CORVBRACH_1007629_QA.wav,Eastern Wood-Pewee,Contopus virens,18.0,21.0,0.9941283464431763
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,21.0,24.0,0.3511101305484772
1007629,CORVBRACH_1007629_QA.wav,Carolina Chickadee,Poecile carolinensis,21.0,24.0,0.105595164000988
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,24.0,27.0,0.15001767873764038
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,27.0,30.0,0.49377724528312683
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,30.0,33.0,0.35963869094848633
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,33.0,36.0,0.10456321388483047
1007629,CORVBRACH_1007629_QA.wav,Tufted Titmouse,Baeolophus bicolor,36.0,39.0,0.6484037637710571
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,36.0,39.0,0.11289162188768387
1007629,CORVBRACH_1007629_QA.wav,Tufted Titmouse,Baeolophus bicolor,39.0,42.0,0.7528531551361084
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,39.0,42.0,0.18778201937675476
1007629,CORVBRACH_1007629_QA.wav,Tufted Titmouse,Baeolophus bicolor,42.0,45.0,0.1088605746626854
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,45.0,48.0,0.5620734691619873
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,48.0,51.0,0.5353004932403564
1007629,CORVBRACH_1007629_QA.wav,Tufted Titmouse,Baeolophus bicolor,51.0,54.0,0.26199400424957275
1007629,CORVBRACH_1007629_QA.wav,Eastern Wood-Pewee,Contopus virens,51.0,54.0,0.21910430490970612
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,54.0,57.0,0.7773227095603943
1007629,CORVBRACH_1007629_QA.wav,Eastern Wood-Pewee,Contopus virens,57.0,60.0,0.10754287987947464
1007629,CORVBRACH_1007629_QA.wav,Eastern Wood-Pewee,Contopus virens,60.0,63.0,0.20370429754257202
1007629,CORVBRACH_1007629_QA.wav,American Crow,Corvus brachyrhynchos,60.0,63.0,0.18136005103588104
