xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,0.0,3.0,0.5963988900184631
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,3.0,6.0,0.9092988967895508
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,6.0,9.0,0.9672762155532837
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,12.0,15.0,0.9342855215072632
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,15.0,18.0,0.7745416164398193
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,18.0,21.0,0.9946728348731995
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,21.0,24.0,0.9737967848777771
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,24.0,27.0,0.9503664374351501
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,27.0,30.0,0.956257164478302
995787,HYLOMUST_995787_QA.wav,Wood Thrush,Hylocichla mustelina,30.0,33.0,0.9867988228797913
