xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
915935,ZONOALBI_915935_QA.wav,White-throated Sparrow,Zonotrichia albicollis,0.0,3.0,0.4941405951976776
915935,ZONOALBI_915935_QA.wav,White-throated Sparrow,Zonotrichia albicollis,3.0,6.0,0.47375455498695374
915935,ZONOALBI_915935_QA.wav,Field Sparrow,Spizella pusilla,3.0,6.0,0.12495462596416473
915935,ZONOALBI_915935_QA.wav,Magnolia Warbler,Setophaga magnolia,6.0,9.0,0.5965592265129089
915935,ZONOALBI_915935_QA.wav,American Redstart,Setophaga ruticilla,6.0,9.0,0.2561544179916382
915935,ZONOALBI_915935_QA.wav,Magnolia Warbler,Setophaga magnolia,9.0,12.0,0.1992919147014618
915935,ZONOALBI_915935_QA.wav,White-throated Sparrow,Zonotrichia albicollis,12.0,15.0,0.5707790851593018
915935,ZONOALBI_915935_QA.wav,Black-throated Green Warbler,Setophaga virens,12.0,15.0,0.1146494448184967
915935,ZONOALBI_915935_QA.wav,White-throated Sparrow,Zonotrichia albicollis,15.0,18.0,0.4414671063423157
915935,ZONOALBI_915935_QA.wav,Magnolia Warbler,Setophaga magnolia,15.0,18.0,0.40164700150489807
915935,ZONOALBI_915935_QA.wav,Magnolia Warbler,Setophaga magnolia,24.0,27.0,0.1336599439382553
915935,ZONOALBI_915935_QA.wav,White-throated Sparrow,Zonotrichia albicollis,27.0,30.0,0.39288637042045593
915935,ZONOALBI_915935_QA.wav,White-throated Sparrow,Zonotrichia albicollis,30.0,33.0,0.49361830949783325
915935,ZONOALBI_915935_QA.wav,Field Sparrow,Spizella pusilla,30.0,33.0,0.17387959361076355
915935,ZONOALBI_915935_QA.wav,Magnolia Warbler,Setophaga magnolia,33.0,36.0,0.2375285029411316
915935,ZONOALBI_915935_QA.wav,Blue Jay,Cyanocitta cristata,33.0,36.0,0.10741230845451355
915935,ZONOALBI_915935_QA.wav,Magnolia Warbler,Setophaga magnolia,39.0,42.0,0.4103828966617584
915935,ZONOALBI_915935_QA.wav,White-throated Sparrow,Zonotrichia albicollis,42.0,45.0,0.8475673794746399
