xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1035996,POECATRI_1035996_QA.wav,Carolina Chickadee,Poecile carolinensis,3.0,6.0,0.2755625247955322
1035996,POECATRI_1035996_QA.wav,Black-capped Chickadee,Poecile atricapillus,3.0,6.0,0.25485706329345703
1035996,POECATRI_1035996_QA.wav,Black-capped Chickadee,Poecile atricapillus,24.0,27.0,0.46589288115501404
1035996,POECATRI_1035996_QA.wav,Carolina Chickadee,Poecile carolinensis,24.0,27.0,0.1836392730474472
1035996,POECATRI_1035996_QA.wav,Indigo Bunting,Passerina cyanea,30.0,33.0,0.19196771085262299
1035996,POECATRI_1035996_QA.wav,Carolina Chickadee,Poecile carolinensis,39.0,42.0,0.33341270685195923
1035996,POECATRI_1035996_QA.wav,Black-capped Chickadee,Poecile atricapillus,39.0,42.0,0.20865246653556824
1035996,POECATRI_1035996_QA.wav,Carolina Chickadee,Poecile carolinensis,45.0,48.0,0.1862553358078003
1035996,POECATRI_1035996_QA.wav,Carolina Chickadee,Poecile carolinensis,51.0,54.0,0.3081171214580536
1035996,POECATRI_1035996_QA.wav,Black-capped Chickadee,Poecile atricapillus,51.0,54.0,0.1675223857164383
1035996,POECATRI_1035996_QA.wav,Black-capped Chickadee,Poecile atricapillus,57.0,60.0,0.10782258957624435
1035996,POECATRI_1035996_QA.wav,Black-capped Chickadee,Poecile atricapillus,60.0,63.0,0.10688160359859467
