xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,0.0,3.0,0.8521780371665955
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,3.0,6.0,0.8899979591369629
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,12.0,15.0,0.9937744140625
1004593,SETORUTI_1004593_QA.wav,Pine Warbler,Setophaga pinus,15.0,18.0,0.15381984412670135
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,21.0,24.0,0.9923517107963562
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,33.0,36.0,0.9867679476737976
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,42.0,45.0,0.9794194102287292
1004593,SETORUTI_1004593_QA.wav,Yellow Warbler,Setophaga petechia,42.0,45.0,0.14487536251544952
1004593,SETORUTI_1004593_QA.wav,Pine Warbler,Setophaga pinus,48.0,51.0,0.20929111540317535
1004593,SETORUTI_1004593_QA.wav,Dark-eyed Junco,Junco hyemalis,48.0,51.0,0.14767666161060333
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,51.0,54.0,0.9892242550849915
1004593,SETORUTI_1004593_QA.wav,Pine Warbler,Setophaga pinus,54.0,57.0,0.44587162137031555
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,57.0,60.0,0.8571014404296875
1004593,SETORUTI_1004593_QA.wav,Willow Flycatcher,Empidonax traillii,60.0,63.0,0.14507092535495758
1004593,SETORUTI_1004593_QA.wav,Northern Parula,Setophaga americana,60.0,63.0,0.12242468446493149
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,66.0,69.0,0.9835436344146729
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,75.0,78.0,0.9783571362495422
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,87.0,90.0,0.9925354719161987
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,99.0,102.0,0.9867651462554932
1004593,SETORUTI_1004593_QA.wav,Willow Flycatcher,Empidonax traillii,105.0,108.0,0.9566482305526733
1004593,SETORUTI_1004593_QA.wav,Willow Flycatcher,Empidonax traillii,108.0,111.0,0.9280450940132141
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,111.0,114.0,0.9780821800231934
1004593,SETORUTI_1004593_QA.wav,Willow Flycatcher,Empidonax traillii,114.0,117.0,0.99664306640625
1004593,SETORUTI_1004593_QA.wav,Willow Flycatcher,Empidonax traillii,117.0,120.0,0.5411900877952576
1004593,SETORUTI_1004593_QA.wav,White-throated Sparrow,Zonotrichia albicollis,117.0,120.0,0.24154768884181976
1004593,SETORUTI_1004593_QA.wav,Willow Flycatcher,Empidonax traillii,123.0,126.0,0.10352862626314163
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,126.0,129.0,0.9648369550704956
1004593,SETORUTI_1004593_QA.wav,Willow Flycatcher,Empidonax traillii,129.0,132.0,0.9879516959190369
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,132.0,135.0,0.8732607960700989
1004593,SETORUTI_1004593_QA.wav,American Redstart,Setophaga ruticilla,135.0,138.0,0.7010863423347473
