xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,0.0,3.0,0.9902066588401794
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,3.0,6.0,0.29403752088546753
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,6.0,9.0,0.7461375594139099
1038297,CATHGUTT_1038297_QA.wav,Veery,Catharus fuscescens,9.0,12.0,0.9334628582000732
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,15.0,18.0,0.9340275526046753
1038297,CATHGUTT_1038297_QA.wav,Veery,Catharus fuscescens,18.0,21.0,0.900330126285553
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,18.0,21.0,0.7868342399597168
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,21.0,24.0,0.9171567559242249
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,27.0,30.0,0.4180969297885895
1038297,CATHGUTT_1038297_QA.wav,Veery,Catharus fuscescens,27.0,30.0,0.3913365304470062
1038297,CATHGUTT_1038297_QA.wav,Veery,Catharus fuscescens,33.0,36.0,0.5335771441459656
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,33.0,36.0,0.28643494844436646
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,36.0,39.0,0.9824981093406677
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,39.0,42.0,0.9528605341911316
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,45.0,48.0,0.9792049527168274
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,48.0,51.0,0.9899118542671204
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,51.0,54.0,0.9198411107063293
1038297,CATHGUTT_1038297_QA.wav,Veery,Catharus fuscescens,51.0,54.0,0.1992649883031845
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,54.0,57.0,0.8121872544288635
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,57.0,60.0,0.9251884818077087
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,60.0,63.0,0.9325636029243469
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,63.0,66.0,0.11918144673109055
1038297,CATHGUTT_1038297_QA.wav,Veery,Catharus fuscescens,66.0,69.0,0.8652564883232117
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,69.0,72.0,0.9990805387496948
1038297,CATHGUTT_1038297_QA.wav,Pine Warbler,Setophaga pinus,72.0,75.0,0.3935803472995758
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,75.0,78.0,0.7775053381919861
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,81.0,84.0,0.27411770820617676
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,84.0,87.0,0.8307129144668579
1038297,CATHGUTT_1038297_QA.wav,Black-and-white Warbler,Mniotilta varia,87.0,90.0,0.2946227192878723
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,90.0,93.0,0.8985292315483093
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,93.0,96.0,0.9957020878791809
1038297,CATHGUTT_1038297_QA.wav,Wood Thrush,Hylocichla mustelina,96.0,99.0,0.40726009011268616
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,99.0,102.0,0.9935346841812134
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,102.0,105.0,0.9135175943374634
1038297,CATHGUTT_1038297_QA.wav,Veery,Catharus fuscescens,105.0,108.0,0.3108587861061096
1038297,CATHGUTT_1038297_QA.wav,Black-throated Blue Warbler,Setophaga caerulescens,105.0,108.0,0.11146409809589386
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,108.0,111.0,0.9939445853233337
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,111.0,114.0,0.7392034530639648
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,114.0,117.0,0.5467722415924072
1038297,CATHGUTT_1038297_QA.wav,Wood Thrush,Hylocichla mustelina,114.0,117.0,0.5174601674079895
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,117.0,120.0,0.1185346245765686
1038297,CATHGUTT_1038297_QA.wav,Blackburnian Warbler,Setophaga fusca,117.0,120.0,0.1154230609536171
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,120.0,123.0,0.20611675083637238
1038297,CATHGUTT_1038297_QA.wav,Pine Warbler,Setophaga pinus,120.0,123.0,0.1383327692747116
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,123.0,126.0,0.9955543875694275
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,126.0,129.0,0.5326763391494751
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,129.0,132.0,0.271167129278183
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,132.0,135.0,0.9127752184867859
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,138.0,141.0,0.9776079058647156
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,141.0,144.0,0.5315534472465515
1038297,CATHGUTT_1038297_QA.wav,Black-throated Blue Warbler,Setophaga caerulescens,144.0,147.0,0.18862611055374146
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,147.0,150.0,0.9921678900718689
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,150.0,153.0,0.9462189674377441
1038297,CATHGUTT_1038297_QA.wav,Hermit Thrush,Catharus guttatus,153.0,156.0,0.3608751595020294
