xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,0.0,3.0,0.7348661422729492
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,3.0,6.0,0.3667696714401245
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,9.0,12.0,0.4230402410030365
1087463,POECATRI_1087463_QA.wav,Carolina Chickadee,Poecile carolinensis,9.0,12.0,0.17820791900157928
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,15.0,18.0,0.15559212863445282
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,21.0,24.0,0.7712997198104858
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,24.0,27.0,0.16937996447086334
1087463,POECATRI_1087463_QA.wav,Red-breasted Nuthatch,Sitta canadensis,24.0,27.0,0.1329137682914734
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,27.0,30.0,0.37747251987457275
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,30.0,33.0,0.3515397608280182
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,36.0,39.0,0.38027796149253845
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,39.0,42.0,0.7214428186416626
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,42.0,45.0,0.6092575788497925
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,45.0,48.0,0.9010685086250305
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,48.0,51.0,0.5786362886428833
1087463,POECATRI_1087463_QA.wav,Red-breasted Nuthatch,Sitta canadensis,48.0,51.0,0.10092233866453171
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,51.0,54.0,0.6323943138122559
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,54.0,57.0,0.5937817096710205
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,57.0,60.0,0.9595732092857361
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,60.0,63.0,0.4472179412841797
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,63.0,66.0,0.5608806014060974
1087463,POECATRI_1087463_QA.wav,Black-capped Chickadee,Poecile atricapillus,66.0,69.0,0.3970472514629364
