xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
934450,SEIUAURO_934450_QA.wav,Scarlet Tanager,Piranga olivacea,3.0,6.0,0.49785754084587097
934450,SEIUAURO_934450_QA.wav,Blackburnian Warbler,Setophaga fusca,3.0,6.0,0.11434558779001236
934450,SEIUAURO_934450_QA.wav,Scarlet Tanager,Piranga olivacea,9.0,12.0,0.12669962644577026
934450,SEIUAURO_934450_QA.wav,American Redstart,Setophaga ruticilla,9.0,12.0,0.11912994086742401
934450,SEIUAURO_934450_QA.wav,Scarlet Tanager,Piranga olivacea,12.0,15.0,0.32925963401794434
934450,SEIUAURO_934450_QA.wav,Black-throated Blue Warbler,Setophaga caerulescens,18.0,21.0,0.1313149780035019
934450,SEIUAURO_934450_QA.wav,Scarlet Tanager,Piranga olivacea,21.0,24.0,0.6804823875427246
934450,SEIUAURO_934450_QA.wav,Black-throated Blue Warbler,Setophaga caerulescens,27.0,30.0,0.11465738713741302
934450,SEIUAURO_934450_QA.wav,Blackburnian Warbler,Setophaga fusca,27.0,30.0,0.10147256404161453
934450,SEIUAURO_934450_QA.wav,American Redstart,Setophaga ruticilla,30.0,33.0,0.7632858753204346
934450,SEIUAURO_934450_QA.wav,Black-throated Blue Warbler,Setophaga caerulescens,33.0,36.0,0.19268818199634552
934450,SEIUAURO_934450_QA.wav,Scarlet Tanager,Piranga olivacea,36.0,39.0,0.4435637295246124
934450,SEIUAURO_934450_QA.wav,Black-throated Blue Warbler,Setophaga caerulescens,39.0,42.0,0.1287418007850647
934450,SEIUAURO_934450_QA.wav,Black-throated Blue Warbler,Setophaga caerulescens,42.0,45.0,0.12821033596992493
934450,SEIUAURO_934450_QA.wav,American Redstart,Setophaga ruticilla,45.0,48.0,0.7048481702804565
