xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,0.0,3.0,0.8417744040489197
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,6.0,9.0,0.8750463128089905
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,9.0,12.0,0.11611857265233994
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,12.0,15.0,0.9534099698066711
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,15.0,18.0,0.963479220867157
1036141,CYANCRIS_1036141_QA.wav,Red-bellied Woodpecker,Melanerpes carolinus,18.0,21.0,0.6303807497024536
1036141,CYANCRIS_1036141_QA.wav,Tufted Titmouse,Baeolophus bicolor,18.0,21.0,0.11952070891857147
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,21.0,24.0,0.9876233339309692
1036141,CYANCRIS_1036141_QA.wav,Red-bellied Woodpecker,Melanerpes carolinus,27.0,30.0,0.2975074052810669
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,27.0,30.0,0.12042421102523804
1036141,CYANCRIS_1036141_QA.wav,Red-bellied Woodpecker,Melanerpes carolinus,30.0,33.0,0.6970334649085999
1036141,CYANCRIS_1036141_QA.wav,Tufted Titmouse,Baeolophus bicolor,30.0,33.0,0.12179595977067947
1036141,CYANCRIS_1036141_QA.wav,Red-bellied Woodpecker,Melanerpes carolinus,33.0,36.0,0.7082851529121399
1036141,CYANCRIS_1036141_QA.wav,Red-bellied Woodpecker,Melanerpes carolinus,36.0,39.0,0.45663967728614807
1036141,CYANCRIS_1036141_QA.wav,Tufted Titmouse,Baeolophus bicolor,36.0,39.0,0.24933236837387085
1036141,CYANCRIS_1036141_QA.wav,Red-bellied Woodpecker,Melanerpes carolinus,39.0,42.0,0.9804258346557617
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,42.0,45.0,0.9532122611999512
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,45.0,48.0,0.9893146753311157
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,48.0,51.0,0.3238371014595032
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,51.0,54.0,0.9131253957748413
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,54.0,57.0,0.9648198485374451
1036141,CYANCRIS_1036141_QA.wav,Tufted Titmouse,Baeolophus bicolor,57.0,60.0,0.7216308116912842
1036141,CYANCRIS_1036141_QA.wav,Red-bellied Woodpecker,Melanerpes carolinus,60.0,63.0,0.25855278968811035
1036141,CYANCRIS_1036141_QA.wav,Red-bellied Woodpecker,Melanerpes carolinus,63.0,66.0,0.574016273021698
1036141,CYANCRIS_1036141_QA.wav,Tufted Titmouse,Baeolophus bicolor,63.0,66.0,0.22071221470832825
1036141,CYANCRIS_1036141_QA.wav,Downy Woodpecker,Dryobates pubescens,63.0,66.0,0.1314430683851242
1036141,CYANCRIS_1036141_QA.wav,Tufted Titmouse,Baeolophus bicolor,66.0,69.0,0.15291675925254822
1036141,CYANCRIS_1036141_QA.wav,Tufted Titmouse,Baeolophus bicolor,69.0,72.0,0.597374439239502
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,69.0,72.0,0.1167772114276886
1036141,CYANCRIS_1036141_QA.wav,Red-shouldered Hawk,Buteo lineatus,72.0,75.0,0.9347637295722961
