xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,0.0,3.0,0.9999711513519287
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,3.0,6.0,0.9975906610488892
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,6.0,9.0,0.9898831248283386
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,9.0,12.0,0.9943349957466125
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,12.0,15.0,0.9980453252792358
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,15.0,18.0,0.9862825274467468
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,18.0,21.0,0.9991505146026611
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,21.0,24.0,0.9477521181106567
1038301,HYLOMUST_1038301_QA.wav,Scarlet Tanager,Piranga olivacea,21.0,24.0,0.11034652590751648
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,24.0,27.0,0.9924454092979431
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,27.0,30.0,0.9907696843147278
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,30.0,33.0,0.9942741990089417
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,33.0,36.0,0.9986624717712402
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,36.0,39.0,0.9998123049736023
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,39.0,42.0,0.9978440999984741
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,42.0,45.0,0.9999513626098633
1038301,HYLOMUST_1038301_QA.wav,Wood Thrush,Hylocichla mustelina,45.0,48.0,0.8642102479934692
