xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
934449,SEIUAURO_934449_QA.wav,Black-throated Blue Warbler,Setophaga caerulescens,0.0,3.0,0.10492765158414841
934449,SEIUAURO_934449_QA.wav,American Redstart,Setophaga ruticilla,0.0,3.0,0.10190437734127045
934449,SEIUAURO_934449_QA.wav,Ovenbird,Seiurus aurocapilla,12.0,15.0,0.995826005935669
934449,SEIUAURO_934449_QA.wav,Ovenbird,Seiurus aurocapilla,15.0,18.0,0.9763167500495911
934449,SEIUAURO_934449_QA.wav,American Redstart,Setophaga ruticilla,18.0,21.0,0.20618689060211182
934449,SEIUAURO_934449_QA.wav,American Redstart,Setophaga ruticilla,21.0,24.0,0.33167529106140137
934449,SEIUAURO_934449_QA.wav,American Redstart,Setophaga ruticilla,24.0,27.0,0.1253792643547058
934449,SEIUAURO_934449_QA.wav,Scarlet Tanager,Piranga olivacea,27.0,30.0,0.201472207903862
934449,SEIUAURO_934449_QA.wav,Scarlet Tanager,Piranga olivacea,30.0,33.0,0.3058170974254608
934449,SEIUAURO_934449_QA.wav,American Redstart,Setophaga ruticilla,30.0,33.0,0.12671884894371033
934449,SEIUAURO_934449_QA.wav,American Redstart,Setophaga ruticilla,33.0,36.0,0.10308390855789185
934449,SEIUAURO_934449_QA.wav,American Redstart,Setophaga ruticilla,36.0,39.0,0.16175758838653564
