xc_id,filename_wav,common_name,scientific_name,start_time,end_time,confidence
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,0.0,3.0,0.9095442891120911
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,3.0,6.0,0.7918806076049805
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,6.0,9.0,0.6055213809013367
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,12.0,15.0,0.9543947577476501
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,15.0,18.0,0.5306033492088318
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,18.0,21.0,0.4652836322784424
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,21.0,24.0,0.979850172996521
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,27.0,30.0,0.6760116219520569
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,30.0,33.0,0.7861133217811584
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,33.0,36.0,0.881801187992096
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,36.0,39.0,0.4407104551792145
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,39.0,42.0,0.8235281109809875
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,42.0,45.0,0.6516338586807251
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,45.0,48.0,0.8754076957702637
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,51.0,54.0,0.8034152388572693
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,60.0,63.0,0.4526873528957367
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,63.0,66.0,0.13856250047683716
1068838,CATHGUTT_1068838_QA.wav,Brown-headed Cowbird,Molothrus ater,63.0,66.0,0.1253327876329422
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,66.0,69.0,0.8880810737609863
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,69.0,72.0,0.9863638281822205
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,72.0,75.0,0.8962898850440979
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,78.0,81.0,0.9760351181030273
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,81.0,84.0,0.9552209377288818
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,90.0,93.0,0.6953259706497192
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,93.0,96.0,0.9758877158164978
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,96.0,99.0,0.9477320909500122
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,105.0,108.0,0.9533410668373108
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,108.0,111.0,0.8434422016143799
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,111.0,114.0,0.9028342962265015
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,114.0,117.0,0.9861745834350586
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,117.0,120.0,0.43966230750083923
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,123.0,126.0,0.9723811745643616
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,132.0,135.0,0.8486557006835938
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,138.0,141.0,0.8601645231246948
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,141.0,144.0,0.6625516414642334
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,144.0,147.0,0.2188621461391449
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,147.0,150.0,0.9565499424934387
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,153.0,156.0,0.9661562442779541
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,159.0,162.0,0.9489489197731018
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,165.0,168.0,0.7546370029449463
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,168.0,171.0,0.490978479385376
1068838,CATHGUTT_1068838_QA.wav,Hermit Thrush,Catharus guttatus,171.0,174.0,0.7546002268791199
